Season,Week,GameStatus,Day,Date,AwayTeam,AwayRecord,AwayScore,AwayWin,HomeTeam,HomeRecord,HomeScore,HomeWin,AwaySeeding,HomeSeeding,PostSeason?
2020,Week 16,FINAL,SUN,12/27,Colts,3-1,24,0.0,Steelers,3-0,28,1.0,,,0
2020,Week 16,FINAL,SUN,12/27,Broncos,1-3,16,0.0,Chargers,1-3,19,1.0,,,0
2020,Week 16,FINAL,SUN,12/27,Panthers,2-2,20,1.0,Football Team,1-3,13,0.0,,,0
2020,Week 16,FINAL,SUN,12/27,Rams,3-1,9,0.0,Seahawks,4-0,20,1.0,,,0
2020,Week 16,FINAL,SUN,12/27,Eagles,1-2-1,17,0.0,Cowboys,1-3,37,1.0,,,0
2020,Week 16,FINAL,SUN,12/27,Titans,3-0,14,0.0,Packers,4-0,40,1.0,,,0
2020,Week 16,FINAL,MON,12/28,Bills,4-0,38,1.0,Patriots,2-2,9,0.0,,,0
2020,Week 17,FINAL,SUN,01/03,Dolphins,1-3,26,0.0,Bills,4-0,56,1.0,,,0
2020,Week 17,FINAL,SUN,01/03,Ravens,3-1,38,1.0,Bengals,1-2-1,3,0.0,,,0
2020,Week 17,FINAL,SUN,01/03,Steelers,3-0,22,0.0,Browns,3-1,24,1.0,,,0
2020,Week 17,FINAL,SUN,01/03,Vikings,1-3,37,1.0,Lions,1-3,35,0.0,,,0
2020,Week 17,FINAL,SUN,01/03,Jets,0-4,14,0.0,Patriots,2-2,28,1.0,,,0
2020,Week 17,FINAL,SUN,01/03,Cowboys,1-3,19,0.0,Giants,0-4,23,1.0,,,0
2020,Week 17,FINAL,SUN,01/03,Falcons,0-4,27,0.0,Buccaneers,3-1,44,1.0,,,0
2020,Week 17,FINAL,SUN,01/03,Saints,2-2,33,1.0,Panthers,2-2,7,0.0,,,0
2020,Week 17,FINAL,SUN,01/03,Packers,4-0,35,1.0,Bears,3-1,16,0.0,,,0
2020,Week 17,FINAL,SUN,01/03,Chargers,1-3,38,1.0,Chiefs,4-0,21,0.0,,,0
2020,Week 17,FINAL,SUN,01/03,Raiders,2-2,32,1.0,Broncos,1-3,31,0.0,,,0
2020,Week 17,FINAL,SUN,01/03,Titans,3-0,41,1.0,Texans,0-4,38,0.0,,,0
2020,Week 17,FINAL,SUN,01/03,Jaguars,1-3,14,0.0,Colts,3-1,28,1.0,,,0
2020,Week 17,FINAL,SUN,01/03,Cardinals,2-2,7,0.0,Rams,3-1,18,1.0,,,0
2020,Week 17,FINAL,SUN,01/03,Seahawks,4-0,26,1.0,49ers,2-2,23,0.0,,,0
2020,Week 17,FINAL,SUN,01/03,Football Team,1-3,20,1.0,Eagles,1-2-1,14,0.0,,,0
2020,Wild Card Weekend,FINAL,SAT,01/09,Colts,11-5,24,0.0,Bills,13-3,27,1.0,7,2,1
2020,Wild Card Weekend,FINAL,SAT,01/09,Rams,10-6,30,1.0,Seahawks,12-4,20,0.0,6,3,1
2020,Wild Card Weekend,FINAL,SAT,01/09,Buccaneers,11-5,31,1.0,Football Team,7-9,23,0.0,5,4,1
2020,Wild Card Weekend,FINAL,SUN,01/10,Ravens,11-5,20,1.0,Titans,11-5,13,0.0,5,4,1
2020,Wild Card Weekend,FINAL,SUN,01/10,Bears,8-8,9,0.0,Saints,12-4,21,1.0,7,2,1
2020,Wild Card Weekend,FINAL,SUN,01/10,Browns,11-5,48,1.0,Steelers,12-4,37,0.0,6,3,1
2020,Divisional Playoffs,FINAL,SAT,01/16,Rams,10-6,18,0.0,Packers,13-3,32,1.0,6,1,1
2020,Divisional Playoffs,FINAL,SAT,01/16,Ravens,11-5,3,0.0,Bills,13-3,17,1.0,5,2,1
2020,Divisional Playoffs,FINAL,SUN,01/17,Browns,11-5,17,0.0,Chiefs,14-2,22,1.0,6,1,1
2020,Divisional Playoffs,FINAL,SUN,01/17,Buccaneers,11-5,30,1.0,Saints,12-4,20,0.0,5,2,1
2020,Conference Championships,FINAL,SUN,01/24,Buccaneers,11-5,31,1.0,Packers,13-3,26,0.0,5,1,1
2020,Conference Championships,FINAL,SUN,01/24,Bills,13-3,24,0.0,Chiefs,14-2,38,1.0,2,1,1
2020,Super Bowl,FINAL,SUN,02/07,Chiefs,14-2,9,0.0,Buccaneers,11-5,31,1.0,1,5,1
